record_id,student_id,student_name,student_major,course_id,course_name,course_credits,behavior_type,duration,timestamp,date,hour,weekday,week_number,ip_address,device_type,browser,os,chapter_id,score,is_weekend,is_exam_week
REC_20251210153352_01697,STU_20200007,黄磊,软件工程,COURSE_005,云计算技术,3.0,homework_submit,7345,2025-12-10 15:33:52,2025-12-10,15,2,15,192.168.1.45.169,PC,Chrome,macOS,CH_009,64.5,0,1
REC_20251210153822_07653,STU_20200113,许皓轩,数据科学,COURSE_001,大数据技术基础,3.0,material_download,50,2025-12-10 15:38:22,2025-12-10,15,2,15,192.168.1.172.222,Mobile,Firefox,Android,CH_012,,0,1
REC_20251210153838_03835,STU_20200039,苏勇,数据科学,COURSE_007,分布式系统,2.0,video_watch,3821,2025-12-10 15:38:38,2025-12-10,15,2,15,10.3.34.182,PC,MicroMessenger,iOS,CH_007,,0,1
REC_20251210160736_02042,STU_20200117,彭梓瑞,软件工程,COURSE_003,数据库原理,3.0,video_watch,4019,2025-12-10 16:07:36,2025-12-10,16,2,15,192.168.2.107.129,Mobile,Safari,Windows 10,CH_008,,0,1
REC_20251210162148_07744,STU_20210133,胡芳,计算机科学与技术,COURSE_003,数据库原理,3.0,video_watch,1923,2025-12-10 16:21:48,2025-12-10,16,2,15,192.168.1.92.200,PC,Safari,Ubuntu,CH_009,,0,1
REC_20251210162320_04945,STU_20210193,康华,网络工程,COURSE_008,人工智能基础,4.0,homework_submit,9320,2025-12-10 16:23:20,2025-12-10,16,2,15,10.2.123.244,PC,MicroMessenger,iOS,CH_016,75.6,0,1
REC_20251210163028_03721,STU_20200120,张伟,数据科学,COURSE_002,Python程序设计,4.0,quiz_complete,2382,2025-12-10 16:30:28,2025-12-10,16,2,15,10.3.37.31,Tablet,MicroMessenger,Windows 10,CH_012,87.3,0,1
REC_20251210165408_01668,STU_20220185,邹华,网络工程,COURSE_006,数据挖掘,3.0,video_watch,1483,2025-12-10 16:54:08,2025-12-10,16,2,15,192.168.1.251.150,Mobile,Safari,Windows 10,CH_012,,0,1
REC_20251210165709_09014,STU_20210089,吴雨桐,网络工程,COURSE_003,数据库原理,3.0,video_watch,4139,2025-12-10 16:57:09,2025-12-10,16,2,15,10.3.233.151,PC,Safari,Ubuntu,CH_009,,0,1
REC_20251210165715_03988,STU_20210030,曹颖,数据科学,COURSE_003,数据库原理,3.0,video_watch,3635,2025-12-10 16:57:15,2025-12-10,16,2,15,10.2.120.51,Tablet,Chrome,iOS,CH_010,,0,1
REC_20251210171231_05759,STU_20220063,谭勇,软件工程,COURSE_005,云计算技术,3.0,quiz_complete,2036,2025-12-10 17:12:31,2025-12-10,17,2,15,10.2.64.131,Mobile,Edge,Android,CH_011,80.1,0,1
REC_20251210172130_02153,STU_20200008,周婷,人工智能,COURSE_004,机器学习导论,4.0,quiz_complete,976,2025-12-10 17:21:30,2025-12-10,17,2,15,10.1.210.142,Tablet,Edge,Windows 11,CH_012,60.1,0,1
REC_20251210172137_08316,STU_20200061,石涛,人工智能,COURSE_001,大数据技术基础,3.0,video_watch,4531,2025-12-10 17:21:37,2025-12-10,17,2,15,192.168.2.159.196,Mobile,Safari,iOS,CH_009,,0,1
REC_20251210173115_08434,STU_20220029,程浩,网络工程,COURSE_007,分布式系统,2.0,forum_post,1152,2025-12-10 17:31:15,2025-12-10,17,2,15,192.168.2.7.84,Mobile,Safari,Windows 10,CH_006,,0,1
REC_20251210175146_00071,STU_20200024,韩冰,计算机科学与技术,COURSE_007,分布式系统,2.0,video_watch,1204,2025-12-10 17:51:46,2025-12-10,17,2,15,10.2.104.192,PC,Safari,Windows 11,CH_006,,0,1
REC_20251210175955_09794,STU_20200101,谢雨桐,数据科学,COURSE_002,Python程序设计,4.0,homework_submit,10489,2025-12-10 17:59:55,2025-12-10,17,2,15,10.3.75.248,Mobile,Safari,Windows 10,CH_015,93.0,0,1
REC_20251210181156_02345,STU_20220135,林霞,计算机科学与技术,COURSE_006,数据挖掘,3.0,material_download,52,2025-12-10 18:11:56,2025-12-10,18,2,15,10.2.37.87,Tablet,Firefox,macOS,CH_012,,0,1
REC_20251210181557_06553,STU_20210103,唐诗语,计算机科学与技术,COURSE_001,大数据技术基础,3.0,homework_submit,8079,2025-12-10 18:15:57,2025-12-10,18,2,15,192.168.1.151.9,Tablet,Firefox,Windows 11,CH_011,71.0,0,1
REC_20251210184417_05455,STU_20200060,方明,数据科学,COURSE_004,机器学习导论,4.0,video_watch,1913,2025-12-10 18:44:17,2025-12-10,18,2,15,10.2.184.89,PC,Edge,iOS,CH_014,,0,1
REC_20251210184521_00538,STU_20210014,郭明,数据科学,COURSE_001,大数据技术基础,3.0,material_download,90,2025-12-10 18:45:21,2025-12-10,18,2,15,10.3.58.214,Tablet,Edge,Android,CH_012,,0,1
REC_20251210184746_01028,STU_20200138,罗军,计算机科学与技术,COURSE_003,数据库原理,3.0,video_watch,3999,2025-12-10 18:47:46,2025-12-10,18,2,15,10.1.247.89,Mobile,Edge,Windows 10,CH_009,,0,1
REC_20251210185308_03784,STU_20220135,林霞,计算机科学与技术,COURSE_005,云计算技术,3.0,forum_post,502,2025-12-10 18:53:08,2025-12-10,18,2,15,10.3.78.211,PC,MicroMessenger,macOS,CH_011,,0,1
REC_20251210185349_04725,STU_20220037,彭丽,数据科学,COURSE_002,Python程序设计,4.0,quiz_complete,1815,2025-12-10 18:53:49,2025-12-10,18,2,15,10.2.115.35,PC,Safari,Ubuntu,CH_015,100,0,1
REC_20251210190204_06969,STU_20210022,宋涛,计算机科学与技术,COURSE_001,大数据技术基础,3.0,forum_post,140,2025-12-10 19:02:04,2025-12-10,19,2,15,10.1.106.24,PC,Edge,Windows 11,CH_009,,0,1
REC_20251210190553_05744,STU_20200081,李思雨,计算机科学与技术,COURSE_006,数据挖掘,3.0,homework_submit,5889,2025-12-10 19:05:53,2025-12-10,19,2,15,192.168.2.51.227,Mobile,MicroMessenger,Windows 11,CH_013,74.4,0,1
REC_20251210190729_07318,STU_20210071,白静,计算机科学与技术,COURSE_005,云计算技术,3.0,homework_submit,7868,2025-12-10 19:07:29,2025-12-10,19,2,15,192.168.1.69.154,PC,MicroMessenger,Windows 10,CH_010,47.5,0,1
REC_20251210192111_04125,STU_20200140,梁涛,数据科学,COURSE_004,机器学习导论,4.0,material_download,72,2025-12-10 19:21:11,2025-12-10,19,2,15,10.1.153.152,Mobile,Safari,Android,CH_014,,0,1
REC_20251210192228_03039,STU_20210148,萧然,人工智能,COURSE_001,大数据技术基础,3.0,video_watch,4796,2025-12-10 19:22:28,2025-12-10,19,2,15,10.3.1.89,PC,Chrome,macOS,CH_010,,0,1
REC_20251210192641_05218,STU_20210144,韩冰,软件工程,COURSE_004,机器学习导论,4.0,homework_submit,6644,2025-12-10 19:26:41,2025-12-10,19,2,15,192.168.2.199.36,Tablet,Chrome,Ubuntu,CH_014,70.9,0,1
REC_20251210193340_01660,STU_20200048,阎丽,计算机科学与技术,COURSE_004,机器学习导论,4.0,quiz_complete,2230,2025-12-10 19:33:40,2025-12-10,19,2,15,192.168.2.100.199,PC,Edge,Windows 11,CH_011,64.3,0,1
REC_20251210194938_01723,STU_20200117,彭梓瑞,软件工程,COURSE_001,大数据技术基础,3.0,material_download,264,2025-12-10 19:49:38,2025-12-10,19,2,15,10.2.230.159,Mobile,Edge,Android,CH_010,,0,1
REC_20251210195923_07136,STU_20200039,苏勇,数据科学,COURSE_008,人工智能基础,4.0,forum_post,345,2025-12-10 19:59:23,2025-12-10,19,2,15,10.1.221.65,Tablet,Chrome,Ubuntu,CH_016,,0,1
REC_20251210200559_04937,STU_20200026,于平,计算机科学与技术,COURSE_006,数据挖掘,3.0,homework_submit,7844,2025-12-10 20:05:59,2025-12-10,20,2,15,192.168.1.229.192,PC,Edge,Android,CH_012,52.1,0,1
REC_20251210200639_00414,STU_20210095,林欣悦,网络工程,COURSE_003,数据库原理,3.0,video_watch,2473,2025-12-10 20:06:39,2025-12-10,20,2,15,192.168.2.78.162,Tablet,Edge,Ubuntu,CH_010,,0,1
REC_20251210201149_05627,STU_20220068,陆明,数据科学,COURSE_004,机器学习导论,4.0,forum_post,212,2025-12-10 20:11:49,2025-12-10,20,2,15,10.1.7.161,PC,Edge,Android,CH_014,,0,1
REC_20251210201234_05014,STU_20200081,李思雨,计算机科学与技术,COURSE_007,分布式系统,2.0,quiz_complete,2254,2025-12-10 20:12:34,2025-12-10,20,2,15,192.168.2.53.145,Mobile,Chrome,Windows 11,CH_006,82.9,0,1
REC_20251210201610_05214,STU_20200069,郝芳,人工智能,COURSE_005,云计算技术,3.0,video_watch,4024,2025-12-10 20:16:10,2025-12-10,20,2,15,10.3.162.229,Mobile,Firefox,Windows 10,CH_011,,0,1
REC_20251210203548_09531,STU_20210014,郭明,数据科学,COURSE_006,数据挖掘,3.0,quiz_complete,1494,2025-12-10 20:35:48,2025-12-10,20,2,15,192.168.2.69.18,Mobile,Safari,macOS,CH_012,71.2,0,1
REC_20251210204131_08479,STU_20210145,冯华,数据科学,COURSE_008,人工智能基础,4.0,quiz_complete,2059,2025-12-10 20:41:31,2025-12-10,20,2,15,192.168.1.13.184,Mobile,Firefox,Android,CH_013,53.5,0,1
REC_20251210205030_01338,STU_20200020,梁涛,数据科学,COURSE_006,数据挖掘,3.0,quiz_complete,2067,2025-12-10 20:50:30,2025-12-10,20,2,15,192.168.1.163.14,Mobile,Safari,macOS,CH_010,87.0,0,1
REC_20251210205218_09661,STU_20210030,曹颖,数据科学,COURSE_007,分布式系统,2.0,video_watch,2287,2025-12-10 20:52:18,2025-12-10,20,2,15,10.1.188.13,Mobile,Safari,macOS,CH_007,,0,1
REC_20251210210127_04230,STU_20210169,余明,人工智能,COURSE_005,云计算技术,3.0,forum_post,378,2025-12-10 21:01:27,2025-12-10,21,2,15,10.1.113.12,Tablet,Edge,Ubuntu,CH_011,,0,1
REC_20251210210216_04038,STU_20200061,石涛,人工智能,COURSE_006,数据挖掘,3.0,video_watch,1390,2025-12-10 21:02:16,2025-12-10,21,2,15,192.168.1.211.156,Mobile,Firefox,Windows 11,CH_010,,0,1
REC_20251210210803_07749,STU_20220019,郑丽,网络工程,COURSE_004,机器学习导论,4.0,homework_submit,6647,2025-12-10 21:08:03,2025-12-10,21,2,15,192.168.1.70.45,PC,MicroMessenger,Ubuntu,CH_014,63.1,0,1
REC_20251210211312_01748,STU_20200112,邓嘉懿,数据科学,COURSE_001,大数据技术基础,3.0,video_watch,1893,2025-12-10 21:13:12,2025-12-10,21,2,15,192.168.1.191.38,PC,Safari,Windows 11,CH_010,,0,1
REC_20251210211750_06586,STU_20210111,袁紫萱,计算机科学与技术,COURSE_001,大数据技术基础,3.0,quiz_complete,1324,2025-12-10 21:17:50,2025-12-10,21,2,15,192.168.2.114.52,Mobile,Firefox,macOS,CH_011,64.3,0,1
REC_20251210212117_06487,STU_20210196,秦勇,数据科学,COURSE_005,云计算技术,3.0,quiz_complete,1797,2025-12-10 21:21:17,2025-12-10,21,2,15,10.1.38.150,PC,MicroMessenger,Ubuntu,CH_009,69.7,0,1
REC_20251210220104_04492,STU_20200053,夏琳,计算机科学与技术,COURSE_007,分布式系统,2.0,video_watch,2733,2025-12-10 22:01:04,2025-12-10,22,2,15,192.168.2.7.144,Mobile,Chrome,macOS,CH_007,,0,1
REC_20251210220906_00390,STU_20210143,唐敏,计算机科学与技术,COURSE_001,大数据技术基础,3.0,quiz_complete,1767,2025-12-10 22:09:06,2025-12-10,22,2,15,10.2.254.140,Mobile,Firefox,Android,CH_012,72.7,0,1
REC_20251210221846_07520,STU_20210172,戴勇,数据科学,COURSE_003,数据库原理,3.0,video_watch,4827,2025-12-10 22:18:46,2025-12-10,22,2,15,10.2.212.218,PC,Firefox,Windows 10,CH_010,,0,1
REC_20251210222729_02777,STU_20210035,沈晓东,网络工程,COURSE_008,人工智能基础,4.0,video_watch,1797,2025-12-10 22:27:29,2025-12-10,22,2,15,10.1.109.10,Mobile,MicroMessenger,iOS,CH_016,,0,1
REC_20251210223258_01295,STU_20200112,邓嘉懿,数据科学,COURSE_003,数据库原理,3.0,video_watch,4202,2025-12-10 22:32:58,2025-12-10,22,2,15,10.2.81.57,PC,Firefox,iOS,CH_010,,0,1
REC_20251210224533_03456,STU_20200153,许文静,人工智能,COURSE_005,云计算技术,3.0,video_watch,2213,2025-12-10 22:45:33,2025-12-10,22,2,15,10.1.24.130,Mobile,Edge,Ubuntu,CH_011,,0,1
REC_20251210230727_02608,STU_20210086,赵天宇,软件工程,COURSE_001,大数据技术基础,3.0,homework_submit,4604,2025-12-10 23:07:27,2025-12-10,23,2,15,192.168.1.73.210,Mobile,Safari,Windows 11,CH_011,75.3,0,1
REC_20251210233405_05793,STU_20220037,彭丽,数据科学,COURSE_001,大数据技术基础,3.0,video_watch,3629,2025-12-10 23:34:05,2025-12-10,23,2,15,10.2.231.166,PC,Firefox,macOS,CH_009,,0,1
REC_20251210235526_03116,STU_20200160,卢明,计算机科学与技术,COURSE_003,数据库原理,3.0,video_watch,2436,2025-12-10 23:55:26,2025-12-10,23,2,15,10.1.235.232,Mobile,Firefox,Ubuntu,CH_009,,0,1
REC_20251211014742_01954,STU_20200160,卢明,计算机科学与技术,COURSE_002,Python程序设计,4.0,homework_submit,3132,2025-12-11 01:47:42,2025-12-11,1,3,15,10.3.148.39,Tablet,Safari,Android,CH_014,75.3,0,1
REC_20251211034550_07768,STU_20200020,梁涛,数据科学,COURSE_008,人工智能基础,4.0,material_download,126,2025-12-11 03:45:50,2025-12-11,3,3,15,10.1.70.210,PC,Firefox,Windows 10,CH_015,,0,1
REC_20251211054623_03450,STU_20220029,程浩,网络工程,COURSE_005,云计算技术,3.0,video_watch,3601,2025-12-11 05:46:23,2025-12-11,5,3,15,192.168.2.38.64,Mobile,Edge,macOS,CH_008,,0,1
REC_20251211070512_01966,STU_20210030,曹颖,数据科学,COURSE_005,云计算技术,3.0,quiz_complete,2131,2025-12-11 07:05:12,2025-12-11,7,3,15,10.3.235.57,Mobile,Safari,Windows 10,CH_011,90.1,0,1
REC_20251211073355_01153,STU_20220013,胡芳,计算机科学与技术,COURSE_008,人工智能基础,4.0,video_watch,3519,2025-12-11 07:33:55,2025-12-11,7,3,15,10.3.152.102,PC,Chrome,Android,CH_016,,0,1
REC_20251211074007_08645,STU_20210027,董鹏,网络工程,COURSE_004,机器学习导论,4.0,quiz_complete,2286,2025-12-11 07:40:07,2025-12-11,7,3,15,192.168.1.253.235,PC,Firefox,Android,CH_012,63.1,0,1
REC_20251211074114_02673,STU_20220156,曾强,网络工程,COURSE_008,人工智能基础,4.0,video_watch,3673,2025-12-11 07:41:14,2025-12-11,7,3,15,192.168.2.161.55,PC,Safari,macOS,CH_016,,0,1
REC_20251211074439_03310,STU_20220163,贾芳,软件工程,COURSE_006,数据挖掘,3.0,quiz_complete,2177,2025-12-11 07:44:39,2025-12-11,7,3,15,10.2.68.48,Mobile,Firefox,Android,CH_010,76.9,0,1
REC_20251211074946_07690,STU_20200055,汪敏,数据科学,COURSE_003,数据库原理,3.0,video_watch,5497,2025-12-11 07:49:46,2025-12-11,7,3,15,192.168.2.192.103,Tablet,Firefox,Windows 11,CH_010,,0,1
REC_20251211080100_03281,STU_20200023,唐敏,数据科学,COURSE_004,机器学习导论,4.0,video_watch,4455,2025-12-11 08:01:00,2025-12-11,8,3,15,10.3.188.218,PC,MicroMessenger,Windows 10,CH_013,,0,1
REC_20251211080208_05237,STU_20200055,汪敏,数据科学,COURSE_001,大数据技术基础,3.0,video_watch,1823,2025-12-11 08:02:08,2025-12-11,8,3,15,10.1.97.227,Mobile,Chrome,Windows 10,CH_009,,0,1
REC_20251211081007_07502,STU_20210130,徐欢,计算机科学与技术,COURSE_003,数据库原理,3.0,video_watch,3833,2025-12-11 08:10:07,2025-12-11,8,3,15,10.3.172.28,Mobile,MicroMessenger,Windows 10,CH_010,,0,1
REC_20251211081223_00229,STU_20210169,余明,人工智能,COURSE_005,云计算技术,3.0,quiz_complete,1984,2025-12-11 08:12:23,2025-12-11,8,3,15,10.1.61.149,PC,Safari,Windows 11,CH_008,69.3,0,1
REC_20251211081533_02738,STU_20210172,戴勇,数据科学,COURSE_007,分布式系统,2.0,quiz_complete,1362,2025-12-11 08:15:33,2025-12-11,8,3,15,10.2.5.160,Tablet,Edge,Android,CH_007,79.6,0,1
REC_20251211084140_01412,STU_20220074,毛涛,网络工程,COURSE_003,数据库原理,3.0,video_watch,5803,2025-12-11 08:41:40,2025-12-11,8,3,15,192.168.1.245.79,Mobile,Safari,Ubuntu,CH_008,,0,1
REC_20251211084654_01317,STU_20200084,陈子轩,计算机科学与技术,COURSE_008,人工智能基础,4.0,video_watch,3209,2025-12-11 08:46:54,2025-12-11,8,3,15,192.168.2.210.145,PC,Safari,iOS,CH_016,,0,1
REC_20251211085004_08485,STU_20220173,夏琳,软件工程,COURSE_005,云计算技术,3.0,quiz_complete,1377,2025-12-11 08:50:04,2025-12-11,8,3,15,10.1.101.163,Tablet,Safari,Windows 10,CH_009,95.4,0,1
REC_20251211085217_09048,STU_20210030,曹颖,数据科学,COURSE_003,数据库原理,3.0,quiz_complete,2155,2025-12-11 08:52:17,2025-12-11,8,3,15,10.3.112.109,Mobile,Firefox,Windows 10,CH_008,67.2,0,1
REC_20251211085536_02297,STU_20220087,黄梦琪,软件工程,COURSE_003,数据库原理,3.0,homework_submit,12039,2025-12-11 08:55:36,2025-12-11,8,3,15,10.3.252.176,PC,Edge,Windows 10,CH_007,66.5,0,1
REC_20251211085626_06769,STU_20210164,丁峰,网络工程,COURSE_007,分布式系统,2.0,material_download,72,2025-12-11 08:56:26,2025-12-11,8,3,15,10.2.13.125,PC,MicroMessenger,macOS,CH_009,,0,1
REC_20251211090956_07365,STU_20220050,潘华,计算机科学与技术,COURSE_008,人工智能基础,4.0,video_watch,367,2025-12-11 09:09:56,2025-12-11,9,3,15,10.2.128.147,PC,MicroMessenger,Windows 10,CH_014,,0,1
REC_20251211091240_01503,STU_20220093,胡梓萱,软件工程,COURSE_003,数据库原理,3.0,video_watch,4906,2025-12-11 09:12:40,2025-12-11,9,3,15,10.3.64.90,Tablet,Safari,Ubuntu,CH_007,,0,1
REC_20251211091555_02151,STU_20220063,谭勇,软件工程,COURSE_003,数据库原理,3.0,homework_submit,5745,2025-12-11 09:15:55,2025-12-11,9,3,15,10.1.197.6,PC,Edge,Windows 10,CH_008,48.5,0,1
REC_20251211091855_09887,STU_20220171,杜娟,网络工程,COURSE_004,机器学习导论,4.0,material_download,109,2025-12-11 09:18:55,2025-12-11,9,3,15,192.168.2.134.35,PC,MicroMessenger,iOS,CH_014,,0,1
REC_20251211093226_03595,STU_20220091,孙语萱,人工智能,COURSE_001,大数据技术基础,3.0,video_watch,4473,2025-12-11 09:32:26,2025-12-11,9,3,15,10.3.31.53,Mobile,Edge,Windows 11,CH_012,,0,1
REC_20251211093515_00594,STU_20200001,李娜,计算机科学与技术,COURSE_008,人工智能基础,4.0,homework_submit,10674,2025-12-11 09:35:15,2025-12-11,9,3,15,10.3.8.222,Mobile,Edge,Windows 10,CH_016,60.4,0,1
REC_20251211094748_02593,STU_20220106,于皓轩,数据科学,COURSE_008,人工智能基础,4.0,material_download,110,2025-12-11 09:47:48,2025-12-11,9,3,15,192.168.2.150.89,Mobile,Chrome,Android,CH_016,,0,1
REC_20251211100005_05865,STU_20220176,田强,计算机科学与技术,COURSE_008,人工智能基础,4.0,quiz_complete,1271,2025-12-11 10:00:05,2025-12-11,10,3,15,10.3.40.30,Mobile,Safari,Android,CH_016,66.3,0,1
REC_20251211100312_00227,STU_20210137,高艳,数据科学,COURSE_007,分布式系统,2.0,forum_post,762,2025-12-11 10:03:12,2025-12-11,10,3,15,10.3.39.20,Mobile,Edge,Android,CH_009,,0,1
REC_20251211101222_09208,STU_20210151,袁伟,计算机科学与技术,COURSE_001,大数据技术基础,3.0,quiz_complete,1506,2025-12-11 10:12:22,2025-12-11,10,3,15,10.3.240.80,PC,Firefox,iOS,CH_012,83.0,0,1
REC_20251211101349_06269,STU_20220191,白静,软件工程,COURSE_005,云计算技术,3.0,video_watch,1777,2025-12-11 10:13:49,2025-12-11,10,3,15,192.168.2.47.190,PC,Chrome,Windows 11,CH_008,,0,1
REC_20251211101629_00727,STU_20210125,杨敏,计算机科学与技术,COURSE_001,大数据技术基础,3.0,video_watch,4689,2025-12-11 10:16:29,2025-12-11,10,3,15,10.3.200.57,PC,Chrome,Android,CH_012,,0,1
REC_20251211102017_00922,STU_20200080,王子豪,人工智能,COURSE_002,Python程序设计,4.0,video_watch,1832,2025-12-11 10:20:17,2025-12-11,10,3,15,192.168.1.4.114,PC,Edge,Windows 10,CH_013,,0,1
REC_20251211102532_03916,STU_20210192,崔敏,计算机科学与技术,COURSE_007,分布式系统,2.0,forum_post,174,2025-12-11 10:25:32,2025-12-11,10,3,15,192.168.2.6.144,PC,Edge,Ubuntu,CH_009,,0,1
REC_20251211103109_09376,STU_20200026,于平,计算机科学与技术,COURSE_005,云计算技术,3.0,homework_submit,9573,2025-12-11 10:31:09,2025-12-11,10,3,15,10.3.63.133,PC,Edge,Windows 11,CH_009,85.7,0,1
REC_20251211103822_04704,STU_20200038,吕华,网络工程,COURSE_007,分布式系统,2.0,forum_post,767,2025-12-11 10:38:22,2025-12-11,10,3,15,10.2.26.107,PC,MicroMessenger,Android,CH_006,,0,1
REC_20251211104134_05927,STU_20210089,吴雨桐,网络工程,COURSE_007,分布式系统,2.0,forum_post,427,2025-12-11 10:41:34,2025-12-11,10,3,15,192.168.1.137.35,PC,Edge,iOS,CH_006,,0,1
REC_20251211104455_08494,STU_20210099,郑雅静,软件工程,COURSE_003,数据库原理,3.0,quiz_complete,751,2025-12-11 10:44:55,2025-12-11,10,3,15,192.168.2.140.253,Mobile,Safari,macOS,CH_010,59.6,0,1
REC_20251211105543_02288,STU_20210035,沈晓东,网络工程,COURSE_007,分布式系统,2.0,video_watch,1598,2025-12-11 10:55:43,2025-12-11,10,3,15,192.168.2.253.3,Mobile,Firefox,Android,CH_009,,0,1
REC_20251211112231_02248,STU_20210196,秦勇,数据科学,COURSE_004,机器学习导论,4.0,quiz_complete,1548,2025-12-11 11:22:31,2025-12-11,11,3,15,10.3.2.137,Mobile,Safari,Windows 11,CH_012,80.6,0,1
REC_20251211112343_02996,STU_20210164,丁峰,网络工程,COURSE_003,数据库原理,3.0,video_watch,846,2025-12-11 11:23:43,2025-12-11,11,3,15,10.1.237.84,PC,Chrome,Windows 10,CH_010,,0,1
REC_20251211112513_05223,STU_20210070,孔亮,软件工程,COURSE_001,大数据技术基础,3.0,material_download,170,2025-12-11 11:25:13,2025-12-11,11,3,15,10.1.129.235,PC,Edge,Windows 11,CH_011,,0,1
REC_20251211112628_00422,STU_20200076,秦勇,数据科学,COURSE_005,云计算技术,3.0,video_watch,1743,2025-12-11 11:26:28,2025-12-11,11,3,15,10.3.144.97,PC,Safari,Windows 11,CH_008,,0,1
REC_20251211112714_07982,STU_20200001,李娜,计算机科学与技术,COURSE_001,大数据技术基础,3.0,quiz_complete,1217,2025-12-11 11:27:14,2025-12-11,11,3,15,10.3.4.57,Mobile,Safari,Windows 11,CH_010,68.7,0,1
REC_20251211114002_06693,STU_20220135,林霞,计算机科学与技术,COURSE_004,机器学习导论,4.0,homework_submit,9329,2025-12-11 11:40:02,2025-12-11,11,3,15,10.1.88.50,PC,Chrome,Android,CH_014,89.4,0,1
REC_20251211114322_08016,STU_20210177,任丽,软件工程,COURSE_004,机器学习导论,4.0,video_watch,4053,2025-12-11 11:43:22,2025-12-11,11,3,15,10.2.217.74,Mobile,Firefox,Windows 11,CH_014,,0,1
REC_20251211114504_06227,STU_20200080,王子豪,人工智能,COURSE_004,机器学习导论,4.0,material_download,25,2025-12-11 11:45:04,2025-12-11,11,3,15,10.3.76.159,Tablet,Firefox,macOS,CH_014,,0,1
REC_20251211114901_01398,STU_20200102,宋浩宇,人工智能,COURSE_007,分布式系统,2.0,video_watch,941,2025-12-11 11:49:01,2025-12-11,11,3,15,192.168.1.105.249,PC,Edge,Windows 11,CH_008,,0,1
REC_20251211115234_01899,STU_20210136,何勇,网络工程,COURSE_008,人工智能基础,4.0,material_download,144,2025-12-11 11:52:34,2025-12-11,11,3,15,192.168.2.35.157,Mobile,Chrome,iOS,CH_015,,0,1
REC_20251211115316_01367,STU_20200047,叶强,数据科学,COURSE_003,数据库原理,3.0,video_watch,3204,2025-12-11 11:53:16,2025-12-11,11,3,15,192.168.2.211.189,PC,Safari,macOS,CH_007,,0,1
REC_20251211115402_06063,STU_20200023,唐敏,数据科学,COURSE_007,分布式系统,2.0,video_watch,3137,2025-12-11 11:54:02,2025-12-11,11,3,15,10.1.180.78,PC,Firefox,Ubuntu,CH_009,,0,1
REC_20251211125602_00707,STU_20210075,邱丽,软件工程,COURSE_007,分布式系统,2.0,forum_post,596,2025-12-11 12:56:02,2025-12-11,12,3,15,192.168.1.110.201,Mobile,Safari,iOS,CH_006,,0,1
REC_20251211133527_06905,STU_20220174,钟涛,计算机科学与技术,COURSE_001,大数据技术基础,3.0,material_download,86,2025-12-11 13:35:27,2025-12-11,13,3,15,10.2.226.204,Mobile,Chrome,iOS,CH_010,,0,1
REC_20251211133640_04798,STU_20200081,李思雨,计算机科学与技术,COURSE_004,机器学习导论,4.0,video_watch,2446,2025-12-11 13:36:40,2025-12-11,13,3,15,10.3.3.193,PC,Chrome,Windows 11,CH_014,,0,1
REC_20251211134750_01858,STU_20210072,崔敏,网络工程,COURSE_003,数据库原理,3.0,quiz_complete,2997,2025-12-11 13:47:50,2025-12-11,13,3,15,10.3.106.25,PC,Firefox,Ubuntu,CH_010,82.4,0,1
REC_20251211140710_01370,STU_20210004,陈静,软件工程,COURSE_002,Python程序设计,4.0,forum_post,798,2025-12-11 14:07:10,2025-12-11,14,3,15,10.2.179.226,PC,Edge,macOS,CH_015,,0,1
REC_20251211144534_09312,STU_20200184,廖敏,网络工程,COURSE_001,大数据技术基础,3.0,video_watch,2068,2025-12-11 14:45:34,2025-12-11,14,3,15,10.2.52.185,Mobile,Safari,Ubuntu,CH_009,,0,1
REC_20251211145719_01321,STU_20210095,林欣悦,网络工程,COURSE_002,Python程序设计,4.0,quiz_complete,2225,2025-12-11 14:57:19,2025-12-11,14,3,15,192.168.1.224.242,Tablet,MicroMessenger,Windows 11,CH_013,80.3,0,1
REC_20251211151830_01885,STU_20220066,熊涛,人工智能,COURSE_002,Python程序设计,4.0,forum_post,1014,2025-12-11 15:18:30,2025-12-11,15,3,15,192.168.1.192.33,Mobile,Chrome,Android,CH_015,,0,1
REC_20251211151853_00404,STU_20220046,薛敏,人工智能,COURSE_005,云计算技术,3.0,video_watch,1168,2025-12-11 15:18:53,2025-12-11,15,3,15,192.168.1.188.151,PC,Firefox,iOS,CH_009,,0,1
REC_20251211152522_08162,STU_20200042,蔡伟,计算机科学与技术,COURSE_005,云计算技术,3.0,quiz_complete,1798,2025-12-11 15:25:22,2025-12-11,15,3,15,10.2.171.14,Mobile,Chrome,Ubuntu,CH_010,69.8,0,1
REC_20251211152524_09135,STU_20220188,陆明,人工智能,COURSE_008,人工智能基础,4.0,homework_submit,5051,2025-12-11 15:25:24,2025-12-11,15,3,15,10.3.19.13,PC,Safari,Windows 11,CH_016,87.6,0,1
REC_20251211154616_02822,STU_20200073,康华,网络工程,COURSE_001,大数据技术基础,3.0,video_watch,1868,2025-12-11 15:46:16,2025-12-11,15,3,15,192.168.2.30.19,Mobile,Safari,Android,CH_010,,0,1
REC_20251211154953_09503,STU_20200006,赵杰,网络工程,COURSE_004,机器学习导论,4.0,homework_submit,6331,2025-12-11 15:49:53,2025-12-11,15,3,15,10.3.97.253,Mobile,Firefox,Android,CH_014,76.2,0,1
